거래일,연료원,거래시간,전력거래량(MWh)
2023-11-09,원자력,24,20849
2023-11-09,유연탄,1,18880
2023-11-09,유연탄,2,19106
2023-11-09,유연탄,3,19359
2023-11-09,유연탄,4,19444
2023-11-09,유연탄,5,19436
2023-11-09,유연탄,6,19378
2023-11-09,유연탄,7,19373
2023-11-09,유연탄,8,19296
2023-11-09,유연탄,9,19102
2023-11-09,유연탄,10,18809
2023-11-09,유연탄,11,17820
2023-11-09,유연탄,12,17348
2023-11-09,유연탄,13,17753
2023-11-09,유연탄,14,18263
2023-11-09,유연탄,15,18394
2023-11-09,유연탄,16,18528
2023-11-09,유연탄,17,18527
2023-11-09,유연탄,18,18433
2023-11-09,유연탄,19,18390
2023-11-09,유연탄,20,18341
2023-11-09,유연탄,21,18619
2023-11-09,유연탄,22,18701
2023-11-09,유연탄,23,18896
2023-11-09,유연탄,24,18931
2023-11-09,무연탄,1,0
2023-11-09,무연탄,2,0
2023-11-09,무연탄,3,0
2023-11-09,무연탄,4,0
2023-11-09,무연탄,5,0
2023-11-09,무연탄,6,0
2023-11-09,무연탄,7,0
2023-11-09,무연탄,8,0
2023-11-09,무연탄,9,0
2023-11-09,무연탄,10,0
2023-11-09,무연탄,11,0
2023-11-09,무연탄,12,0
2023-11-09,무연탄,13,0
2023-11-09,무연탄,14,0
2023-11-09,무연탄,15,0
2023-11-09,무연탄,16,0
2023-11-09,무연탄,17,0
2023-11-09,무연탄,18,0
2023-11-09,무연탄,19,0
2023-11-09,무연탄,20,0
2023-11-09,무연탄,21,0
2023-11-09,무연탄,22,0
2023-11-09,무연탄,23,0
2023-11-09,무연탄,24,0
2023-11-09,바이오가스,1,35
2023-11-09,바이오가스,2,35
2023-11-09,바이오가스,3,34
2023-11-09,바이오가스,4,34
2023-11-09,바이오가스,5,33
2023-11-09,바이오가스,6,34
2023-11-09,바이오가스,7,35
2023-11-09,바이오가스,8,35
2023-11-09,바이오가스,9,35
2023-11-09,바이오가스,10,35
2023-11-09,바이오가스,11,35
2023-11-09,바이오가스,12,35
2023-11-09,바이오가스,13,36
2023-11-09,바이오가스,14,37
2023-11-09,바이오가스,15,37
2023-11-09,바이오가스,16,34
2023-11-09,바이오가스,17,34
2023-11-09,바이오가스,18,35
2023-11-09,바이오가스,19,35
2023-11-09,바이오가스,20,35
2023-11-09,바이오가스,21,34
2023-11-09,바이오가스,22,34
2023-11-09,바이오가스,23,35
2023-11-09,바이오가스,24,34
2023-11-09,부생가스,1,53
2023-11-09,부생가스,2,52
2023-11-09,부생가스,3,52
2023-11-09,부생가스,4,52
2023-11-09,부생가스,5,52
2023-11-09,부생가스,6,52
2023-11-09,부생가스,7,52
2023-11-09,부생가스,8,53
2023-11-09,부생가스,9,55
2023-11-09,부생가스,10,64
2023-11-09,부생가스,11,64
2023-11-09,부생가스,12,94
2023-11-09,부생가스,13,107
2023-11-09,부생가스,14,66
2023-11-09,부생가스,15,47
2023-11-09,부생가스,16,66
2023-11-09,부생가스,17,76
2023-11-09,부생가스,18,71
2023-11-09,부생가스,19,47
2023-11-09,부생가스,20,47
2023-11-09,부생가스,21,48
2023-11-09,부생가스,22,48
2023-11-09,부생가스,23,49
2023-11-09,부생가스,24,48
2023-11-09,수력,1,168
2023-11-09,수력,2,162
2023-11-09,수력,3,161
2023-11-09,수력,4,161
2023-11-09,수력,5,162
2023-11-09,수력,6,155
2023-11-09,수력,7,146
2023-11-09,수력,8,151
2023-11-09,수력,9,543
2023-11-09,수력,10,567
2023-11-09,수력,11,616
2023-11-09,수력,12,513
2023-11-09,수력,13,273
2023-11-09,수력,14,272
2023-11-09,수력,15,355
2023-11-09,수력,16,447
2023-11-09,수력,17,502
2023-11-09,수력,18,533
2023-11-09,수력,19,529
2023-11-09,수력,20,430
2023-11-09,수력,21,268
2023-11-09,수력,22,220
2023-11-09,수력,23,206
2023-11-09,수력,24,174
2023-11-09,양수,1,445
2023-11-09,양수,2,46
2023-11-09,양수,3,0
2023-11-09,양수,4,0
2023-11-09,양수,5,0
2023-11-09,양수,6,0
2023-11-09,양수,7,0
2023-11-09,양수,8,0
2023-11-09,양수,9,0
2023-11-09,양수,10,0
2023-11-09,양수,11,0
2023-11-09,양수,12,0
2023-11-09,양수,13,0
2023-11-09,양수,14,63
2023-11-09,양수,15,198
2023-11-09,양수,16,198
2023-11-09,양수,17,5
2023-11-09,양수,18,0
2023-11-09,양수,19,777
2023-11-09,양수,20,1631
2023-11-09,양수,21,1583
2023-11-09,양수,22,1502
2023-11-09,양수,23,1160
2023-11-09,양수,24,897
2023-11-09,매립가스,1,31
2023-11-09,매립가스,2,31
2023-11-09,매립가스,3,31
2023-11-09,매립가스,4,31
2023-11-09,매립가스,5,31
2023-11-09,매립가스,6,31
2023-11-09,매립가스,7,31
2023-11-09,매립가스,8,31
2023-11-09,매립가스,9,31
2023-11-09,매립가스,10,31
2023-11-09,매립가스,11,31
2023-11-09,매립가스,12,31
2023-11-09,매립가스,13,30
2023-11-09,매립가스,14,22
2023-11-09,매립가스,15,30
2023-11-09,매립가스,16,31
2023-11-09,매립가스,17,31
2023-11-09,매립가스,18,28
2023-11-09,매립가스,19,28
2023-11-09,매립가스,20,29
2023-11-09,매립가스,21,29
2023-11-09,매립가스,22,30
2023-11-09,매립가스,23,30
2023-11-09,매립가스,24,30
2023-11-09,중유,1,16
2023-11-09,중유,2,16
2023-11-09,중유,3,16
2023-11-09,중유,4,15
2023-11-09,중유,5,5
2023-11-09,중유,6,5
2023-11-09,중유,7,5
2023-11-09,중유,8,5
2023-11-09,중유,9,5
2023-11-09,중유,10,5
2023-11-09,중유,11,5
2023-11-09,중유,12,5
2023-11-09,중유,13,5
2023-11-09,중유,14,5
2023-11-09,중유,15,4
2023-11-09,중유,16,5
2023-11-09,중유,17,5
2023-11-09,중유,18,5
2023-11-09,중유,19,5
2023-11-09,중유,20,5
2023-11-09,중유,21,5
2023-11-09,중유,22,6
2023-11-09,중유,23,6
2023-11-09,중유,24,5
2023-11-09,태양광,1,5
2023-11-09,태양광,2,1
2023-11-09,태양광,3,0
2023-11-09,태양광,4,0
2023-11-09,태양광,5,0
2023-11-09,태양광,6,0
2023-11-09,태양광,7,0
2023-11-09,태양광,8,195
2023-11-09,태양광,9,1085
2023-11-09,태양광,10,2126
2023-11-09,태양광,11,2625
2023-11-09,태양광,12,2703
2023-11-09,태양광,13,2295
2023-11-09,태양광,14,1817
2023-11-09,태양광,15,1307
2023-11-09,태양광,16,751
2023-11-09,태양광,17,849
2023-11-09,태양광,18,742
2023-11-09,태양광,19,673
2023-11-09,태양광,20,410
2023-11-09,태양광,21,173
2023-11-09,태양광,22,73
2023-11-09,태양광,23,24
2023-11-09,태양광,24,5
2023-11-09,폐기물,1,131
2023-11-09,폐기물,2,133
2023-11-09,폐기물,3,130
2023-11-09,폐기물,4,131
2023-11-09,폐기물,5,131
2023-11-09,폐기물,6,132
2023-11-09,폐기물,7,129
2023-11-09,폐기물,8,128
2023-11-09,폐기물,9,129
2023-11-09,폐기물,10,129
2023-11-09,폐기물,11,126
2023-11-09,폐기물,12,124
2023-11-09,폐기물,13,129
2023-11-09,폐기물,14,128
2023-11-09,폐기물,15,126
2023-11-09,폐기물,16,125
2023-11-09,폐기물,17,125
2023-11-09,폐기물,18,128
2023-11-09,폐기물,19,125
2023-11-09,폐기물,20,124
2023-11-09,폐기물,21,127
2023-11-09,폐기물,22,131
2023-11-09,폐기물,23,131
2023-11-09,폐기물,24,134
2023-11-09,풍력,1,219
2023-11-09,풍력,2,192
2023-11-09,풍력,3,204
2023-11-09,풍력,4,248
2023-11-09,풍력,5,270
2023-11-09,풍력,6,312
2023-11-09,풍력,7,369
2023-11-09,풍력,8,411
2023-11-09,풍력,9,453
2023-11-09,풍력,10,468
2023-11-09,풍력,11,532
2023-11-09,풍력,12,598
2023-11-09,풍력,13,628
2023-11-09,풍력,14,636
2023-11-09,풍력,15,583
2023-11-09,풍력,16,566
2023-11-09,풍력,17,578
2023-11-09,풍력,18,551
2023-11-09,풍력,19,588
2023-11-09,풍력,20,561
2023-11-09,풍력,21,523
2023-11-09,풍력,22,612
2023-11-09,풍력,23,701
2023-11-09,풍력,24,742
2023-11-09,LNG,1,13210
2023-11-09,LNG,2,11314
2023-11-09,LNG,3,11065
2023-11-09,LNG,4,11342
2023-11-09,LNG,5,11640
2023-11-09,LNG,6,12927
2023-11-09,LNG,7,14814
2023-11-09,LNG,8,18129
2023-11-09,LNG,9,19741
2023-11-09,LNG,10,18053
2023-11-09,LNG,11,17376
2023-11-09,LNG,12,17261
2023-11-09,LNG,13,16580
2023-11-09,LNG,14,19266
2023-11-09,LNG,15,21428
2023-11-09,LNG,16,22862
2023-11-09,LNG,17,22997
2023-11-09,LNG,18,23102
2023-11-09,LNG,19,21999
2023-11-09,LNG,20,20891
2023-11-09,LNG,21,19350
2023-11-09,LNG,22,17760
2023-11-09,LNG,23,17379
2023-11-09,LNG,24,16177
2023-11-09,연료전지,1,816
2023-11-09,연료전지,2,817
2023-11-09,연료전지,3,816
2023-11-09,연료전지,4,817
2023-11-09,연료전지,5,817
2023-11-09,연료전지,6,817
2023-11-09,연료전지,7,817
2023-11-09,연료전지,8,815
2023-11-09,연료전지,9,812
2023-11-09,연료전지,10,812
2023-11-09,연료전지,11,811
2023-11-09,연료전지,12,811
2023-11-09,연료전지,13,811
2023-11-09,연료전지,14,810
2023-11-09,연료전지,15,812
2023-11-09,연료전지,16,814
2023-11-09,연료전지,17,814
2023-11-09,연료전지,18,814
2023-11-09,연료전지,19,814
2023-11-09,연료전지,20,815
2023-11-09,연료전지,21,815
2023-11-09,연료전지,22,816
2023-11-09,연료전지,23,816
2023-11-09,연료전지,24,816
2023-11-09,경유,1,0
2023-11-09,경유,2,0
2023-11-09,경유,3,0
2023-11-09,경유,4,0
2023-11-09,경유,5,0
2023-11-09,경유,6,0
2023-11-09,경유,7,0
2023-11-09,경유,8,0
2023-11-09,경유,9,0
2023-11-09,경유,10,0
2023-11-09,경유,11,0
2023-11-09,경유,12,0
2023-11-09,경유,13,0
2023-11-09,경유,14,0
2023-11-09,경유,15,0
2023-11-09,경유,16,0
2023-11-09,경유,17,0
2023-11-09,경유,18,0
2023-11-09,경유,19,0
2023-11-09,경유,20,0
2023-11-09,경유,21,0
2023-11-09,경유,22,0
2023-11-09,경유,23,0
2023-11-09,경유,24,0
2023-11-09,해양에너지,1,51
2023-11-09,해양에너지,2,77
2023-11-09,해양에너지,3,31
2023-11-09,해양에너지,4,0
2023-11-09,해양에너지,5,0
2023-11-09,해양에너지,6,0
2023-11-09,해양에너지,7,0
2023-11-09,해양에너지,8,0
2023-11-09,해양에너지,9,0
2023-11-09,해양에너지,10,0
2023-11-09,해양에너지,11,0
2023-11-09,해양에너지,12,0
2023-11-09,해양에너지,13,25
2023-11-09,해양에너지,14,104
2023-11-09,해양에너지,15,103
2023-11-09,해양에너지,16,51
2023-11-09,해양에너지,17,0
2023-11-09,해양에너지,18,0
2023-11-09,해양에너지,19,0
2023-11-09,해양에너지,20,0
2023-11-09,해양에너지,21,0
2023-11-09,해양에너지,22,0
2023-11-09,해양에너지,23,0
2023-11-09,해양에너지,24,0
2023-11-09,바이오매스,1,760
2023-11-09,바이오매스,2,758
2023-11-09,바이오매스,3,759
2023-11-09,바이오매스,4,757
2023-11-09,바이오매스,5,756
2023-11-09,바이오매스,6,764
2023-11-09,바이오매스,7,776
2023-11-09,바이오매스,8,772
2023-11-09,바이오매스,9,777
2023-11-09,바이오매스,10,784
2023-11-09,바이오매스,11,789
2023-11-09,바이오매스,12,787
2023-11-09,바이오매스,13,781
2023-11-09,바이오매스,14,779
2023-11-09,바이오매스,15,778
2023-11-09,바이오매스,16,765
2023-11-09,바이오매스,17,756
2023-11-09,바이오매스,18,762
2023-11-09,바이오매스,19,786
2023-11-09,바이오매스,20,803
2023-11-09,바이오매스,21,824
2023-11-09,바이오매스,22,840
2023-11-09,바이오매스,23,851
2023-11-09,바이오매스,24,854
2023-11-09,IGCC,1,271
2023-11-09,IGCC,2,271
2023-11-09,IGCC,3,270
2023-11-09,IGCC,4,270
2023-11-09,IGCC,5,269
2023-11-09,IGCC,6,268
2023-11-09,IGCC,7,266
2023-11-09,IGCC,8,266
2023-11-09,IGCC,9,266
2023-11-09,IGCC,10,261
2023-11-09,IGCC,11,236
2023-11-09,IGCC,12,261
2023-11-09,IGCC,13,265
2023-11-09,IGCC,14,265
2023-11-09,IGCC,15,263
2023-11-09,IGCC,16,265
2023-11-09,IGCC,17,266
2023-11-09,IGCC,18,267
2023-11-09,IGCC,19,265
2023-11-09,IGCC,20,265
2023-11-09,IGCC,21,265
2023-11-09,IGCC,22,263
2023-11-09,IGCC,23,263
2023-11-09,IGCC,24,265
2023-11-09,바이오중유,1,166
2023-11-09,바이오중유,2,147
2023-11-09,바이오중유,3,145
2023-11-09,바이오중유,4,145
2023-11-09,바이오중유,5,145
2023-11-09,바이오중유,6,145
2023-11-09,바이오중유,7,145
2023-11-09,바이오중유,8,145
2023-11-09,바이오중유,9,145
2023-11-09,바이오중유,10,134
2023-11-09,바이오중유,11,114
2023-11-09,바이오중유,12,109
2023-11-09,바이오중유,13,124
2023-11-09,바이오중유,14,163
2023-11-09,바이오중유,15,174
2023-11-09,바이오중유,16,174
2023-11-09,바이오중유,17,203
2023-11-09,바이오중유,18,211
2023-11-09,바이오중유,19,193
2023-11-09,바이오중유,20,167
2023-11-09,바이오중유,21,173
2023-11-09,바이오중유,22,176
2023-11-09,바이오중유,23,176
2023-11-09,바이오중유,24,175
2023-11-09,바이오기타,1,3
2023-11-09,바이오기타,2,3
2023-11-09,바이오기타,3,3
2023-11-09,바이오기타,4,3
2023-11-09,바이오기타,5,3
2023-11-09,바이오기타,6,3
2023-11-09,바이오기타,7,3
2023-11-09,바이오기타,8,2
2023-11-09,바이오기타,9,3
2023-11-09,바이오기타,10,2
2023-11-09,바이오기타,11,2
2023-11-09,바이오기타,12,3
2023-11-09,바이오기타,13,3
2023-11-09,바이오기타,14,2
2023-11-09,바이오기타,15,1
2023-11-09,바이오기타,16,2
2023-11-09,바이오기타,17,2
2023-11-09,바이오기타,18,2
2023-11-09,바이오기타,19,2
2023-11-09,바이오기타,20,3
2023-11-09,바이오기타,21,3
2023-11-09,바이오기타,22,2
2023-11-09,바이오기타,23,3
2023-11-09,바이오기타,24,3
2023-11-09,기타,1,17
2023-11-09,기타,2,17
2023-11-09,기타,3,17
2023-11-09,기타,4,17
2023-11-09,기타,5,17
2023-11-09,기타,6,17
2023-11-09,기타,7,17
2023-11-09,기타,8,17
2023-11-09,기타,9,17
2023-11-09,기타,10,17
2023-11-09,기타,11,17
2023-11-09,기타,12,17
2023-11-09,기타,13,17
2023-11-09,기타,14,17
2023-11-09,기타,15,17
2023-11-09,기타,16,17
2023-11-09,기타,17,17
2023-11-09,기타,18,17
2023-11-09,기타,19,17
2023-11-09,기타,20,17
2023-11-09,기타,21,17
2023-11-09,기타,22,17
2023-11-09,기타,23,17
2023-11-09,기타,24,17
2023-11-10,원자력,1,20841
2023-11-10,원자력,2,20833
2023-11-10,원자력,3,20819
2023-11-10,원자력,4,20807
2023-11-10,원자력,5,20797
2023-11-10,원자력,6,20795
2023-11-10,원자력,7,20797
2023-11-10,원자력,8,20798
2023-11-10,원자력,9,20796
2023-11-10,원자력,10,20791
2023-11-10,원자력,11,20785
2023-11-10,원자력,12,20790
2023-11-10,원자력,13,20793
2023-11-10,원자력,14,20793
2023-11-10,원자력,15,20795
2023-11-10,원자력,16,20799
2023-11-10,원자력,17,20797
2023-11-10,원자력,18,20796
2023-11-10,원자력,19,20794
2023-11-10,원자력,20,20791
2023-11-10,원자력,21,20781
2023-11-10,원자력,22,20773
2023-11-10,원자력,23,20766
2023-11-10,원자력,24,20762
2023-11-10,유연탄,1,18910
2023-11-10,유연탄,2,18922
2023-11-10,유연탄,3,18904
2023-11-10,유연탄,4,18891
2023-11-10,유연탄,5,18929
2023-11-10,유연탄,6,19033
2023-11-10,유연탄,7,18952
2023-11-10,유연탄,8,19123
2023-11-10,유연탄,9,19130
2023-11-10,유연탄,10,17962
2023-11-10,유연탄,11,16753
2023-11-10,유연탄,12,16583
2023-11-10,유연탄,13,16307
2023-11-10,유연탄,14,18225
2023-11-10,유연탄,15,19203
2023-11-10,유연탄,16,19018
2023-11-10,유연탄,17,19072
2023-11-10,유연탄,18,19009
2023-11-10,유연탄,19,18806
2023-11-10,유연탄,20,18765
2023-11-10,유연탄,21,18767
2023-11-10,유연탄,22,18639
2023-11-10,유연탄,23,18636
2023-11-10,유연탄,24,18536
2023-11-10,무연탄,1,0
2023-11-10,무연탄,2,0
2023-11-10,무연탄,3,0
2023-11-10,무연탄,4,0
2023-11-10,무연탄,5,0
2023-11-10,무연탄,6,0
2023-11-10,무연탄,7,0
2023-11-10,무연탄,8,0
2023-11-10,무연탄,9,0
2023-11-10,무연탄,10,0
2023-11-10,무연탄,11,0
2023-11-10,무연탄,12,0
2023-11-10,무연탄,13,0
2023-11-10,무연탄,14,0
2023-11-10,무연탄,15,0
2023-11-10,무연탄,16,0
2023-11-10,무연탄,17,0
2023-11-10,무연탄,18,0
2023-11-10,무연탄,19,0
2023-11-10,무연탄,20,0
2023-11-10,무연탄,21,0
2023-11-10,무연탄,22,0
2023-11-10,무연탄,23,0
2023-11-10,무연탄,24,0
2023-11-10,바이오가스,1,33
2023-11-10,바이오가스,2,31
2023-11-10,바이오가스,3,32
2023-11-10,바이오가스,4,33
2023-11-10,바이오가스,5,34
2023-11-10,바이오가스,6,34
2023-11-10,바이오가스,7,32
2023-11-10,바이오가스,8,33
2023-11-10,바이오가스,9,34
2023-11-10,바이오가스,10,34
2023-11-10,바이오가스,11,34
2023-11-10,바이오가스,12,32
2023-11-10,바이오가스,13,34
2023-11-10,바이오가스,14,33
2023-11-10,바이오가스,15,33
2023-11-10,바이오가스,16,34
2023-11-10,바이오가스,17,37
2023-11-10,바이오가스,18,35
2023-11-10,바이오가스,19,34
2023-11-10,바이오가스,20,34
2023-11-10,바이오가스,21,36
2023-11-10,바이오가스,22,36
2023-11-10,바이오가스,23,36
2023-11-10,바이오가스,24,35
2023-11-10,부생가스,1,48
2023-11-10,부생가스,2,48
2023-11-10,부생가스,3,48
2023-11-10,부생가스,4,49
2023-11-10,부생가스,5,49
2023-11-10,부생가스,6,50
2023-11-10,부생가스,7,50
2023-11-10,부생가스,8,50
2023-11-10,부생가스,9,51
2023-11-10,부생가스,10,53
2023-11-10,부생가스,11,56
2023-11-10,부생가스,12,71
2023-11-10,부생가스,13,62
2023-11-10,부생가스,14,51
2023-11-10,부생가스,15,51
2023-11-10,부생가스,16,56
2023-11-10,부생가스,17,53
2023-11-10,부생가스,18,53
2023-11-10,부생가스,19,52
2023-11-10,부생가스,20,53
2023-11-10,부생가스,21,53
2023-11-10,부생가스,22,53
2023-11-10,부생가스,23,54
2023-11-10,부생가스,24,54
2023-11-10,수력,1,142
2023-11-10,수력,2,142
2023-11-10,수력,3,141
2023-11-10,수력,4,141
2023-11-10,수력,5,142
2023-11-10,수력,6,145
2023-11-10,수력,7,147
2023-11-10,수력,8,151
2023-11-10,수력,9,560
2023-11-10,수력,10,566
2023-11-10,수력,11,627
2023-11-10,수력,12,470
2023-11-10,수력,13,287
2023-11-10,수력,14,282
2023-11-10,수력,15,274
2023-11-10,수력,16,356
2023-11-10,수력,17,401
2023-11-10,수력,18,466
2023-11-10,수력,19,457
2023-11-10,수력,20,428
2023-11-10,수력,21,378
2023-11-10,수력,22,254
2023-11-10,수력,23,159
2023-11-10,수력,24,142
2023-11-10,양수,1,245
2023-11-10,양수,2,0
2023-11-10,양수,3,0
2023-11-10,양수,4,0
2023-11-10,양수,5,0
2023-11-10,양수,6,0
2023-11-10,양수,7,0
2023-11-10,양수,8,0
2023-11-10,양수,9,0
2023-11-10,양수,10,0
2023-11-10,양수,11,0
2023-11-10,양수,12,0
2023-11-10,양수,13,0
2023-11-10,양수,14,0
2023-11-10,양수,15,0
2023-11-10,양수,16,0
2023-11-10,양수,17,0
2023-11-10,양수,18,672
2023-11-10,양수,19,1495
2023-11-10,양수,20,1531
2023-11-10,양수,21,1718
2023-11-10,양수,22,1604
2023-11-10,양수,23,1465
2023-11-10,양수,24,1231
2023-11-10,매립가스,1,30
2023-11-10,매립가스,2,30
2023-11-10,매립가스,3,29
2023-11-10,매립가스,4,30
2023-11-10,매립가스,5,30
2023-11-10,매립가스,6,30
2023-11-10,매립가스,7,30
2023-11-10,매립가스,8,30
2023-11-10,매립가스,9,30
2023-11-10,매립가스,10,28
2023-11-10,매립가스,11,28
2023-11-10,매립가스,12,28
2023-11-10,매립가스,13,28
2023-11-10,매립가스,14,28
2023-11-10,매립가스,15,28
2023-11-10,매립가스,16,29
2023-11-10,매립가스,17,29
2023-11-10,매립가스,18,29
2023-11-10,매립가스,19,29
2023-11-10,매립가스,20,29
2023-11-10,매립가스,21,29
2023-11-10,매립가스,22,29
2023-11-10,매립가스,23,28
2023-11-10,매립가스,24,28
2023-11-10,중유,1,5
2023-11-10,중유,2,5
2023-11-10,중유,3,5
2023-11-10,중유,4,5
2023-11-10,중유,5,5
2023-11-10,중유,6,5
2023-11-10,중유,7,5
2023-11-10,중유,8,5
2023-11-10,중유,9,5
2023-11-10,중유,10,5
