기간,원자력,석탄_유연탄,석탄_무연탄,석탄_계,유류,LNG,양수,신재생_연료전지,신재생_석탄가스화,신재생_태양,신재생_풍력,신재생_수력,신재생_해양,신재생_바이오,신재생_폐기물,신재생_계,기타,배출권거래비용정산금,전력시장_계,PPA_계,전력시장+PPA_계
2010/05,5259.06281808,8287.51200121,614.6060287,8902.11802991,1588.31897515,7155.70724126,258.6566147,15.110439040000001,0,59.10766128,77.74176985,505.32932338,0,44.53380918,138.13990893,839.9629116599999,56.3832,0,24060.20977543,,24060.20977543
2010/04,4796.92663751,7942.44984205,726.43247864,8668.88232069,1727.6679018,8891.14039983,256.0756629,15.411584809999999,0,53.659596060000005,88.93837372,448.09657780000003,0.00031751,42.452526559999995,124.46817187,773.02714833,96.107,0,25209.82703141,,25209.82703141
2010/03,4943.79832206,9635.33271243,711.86724379,10347.19995622,2293.99171927,10135.56688038,332.62236359,17.02336807,0,42.17753423,102.63205999,384.41801727,0.00012722000000000002,26.09811847,110.10176437,682.4509896200001,106.7067,0,28842.33689174,,28842.33689174
2010/02,4866.6662647,8913.45626865,688.6002037,9602.05647235,2021.33525709,8683.68834061,469.98627096,15.51659263,0,35.88502453,89.64755814,213.16659776,0.00004045,42.248598709999996,56.585721050000004,453.05013327,89.0536,0,26185.83632522,,26185.83632522
2010/01,6245.29420526,10998.70297195,812.758751,11811.46172295,2920.75325309,10455.25255076,596.89040882,17.26165449,0,37.90303946,141.4349237,241.87104952,0,47.545666229999995,39.47118896,525.48752236,62.975,0,32618.11461333,,32618.11461333
2009/12,5435.6025266,9852.78165805,783.74948565,10636.5311437,2239.65189473,9626.3336673,345.73508586,16.32859758,0,30.537517549999997,107.85829669,231.79685447999898,0.000012470000000000001,46.62807967,14.31994499,447.46930343,97.4726,0,28828.79624321,,28828.79624321
2009/11,4420.19369845,9366.69142581,652.61809159,10019.309517400001,1313.7539911,7350.81523166,172.35151936,13.00827309,0,28.593805000000003,89.62825953,165.63137004,0.00001719,40.65203775,6.6370064300000005,344.15076903,90.7381,0,23711.31288025,,23711.31288025
2009/10,3880.74441758,8171.90198418,427.61142332,8599.5134075,613.33174775,4713.29351309,222.94020184,6.3220417,0,34.33213387,50.25430625,140.38891992,9e-8,27.778274879999998,5.018361909999999,264.09403862,53.8683,0,18347.78557084,,18347.78557084
2009/09,3476.3113125,8563.36566742,464.37410604,9027.73977346,701.98639707,4854.21686908,308.8756634,6.3561828700000005,0,33.16095976,16.74829566,238.72229879999998,0,29.90813484,5.01178395,329.90765588,59.6955,0,18758.73325196,,18758.73325196
2009/08,4336.74290042,9119.63477187,558.46160077,9678.09637264,1127.32671353,5026.68245546,602.2493829,4.0025737900000005,0,29.55014803,25.18368432,460.64150169,0,25.960884500000002,4.35038907,549.6891814,68.5462,0,21389.33323558,,21389.33323558
2009/07,3466.612359,8719.77895781,448.30338127,9168.08233908,865.93949178,4318.75969559,536.76655432,3.2318661200000003,0,20.87995832,26.36759279,453.76293649,0,25.298711119999997,2.575475,532.11653984,43.9831,0,18932.2600672,,18932.2600672
2009/06,2902.9441738,7547.14479702,393.90334348,7941.0481405,621.40696261,4204.65273427,438.34011617,3.50309909,0,29.64403994,32.65279358,218.23627741,1.6e-7,14.0554518,2.8686825299999996,300.96034450999997,93.8653,0,16503.21769777,,16503.21769777
2009/05,3578.83735736,8554.27919839,644.8606776,9199.13987599,1379.07342077,3482.01316772,391.67888198,3.7448328099999997,0,40.818053660000004,48.008809140000004,218.48189526,3.8e-7,35.66663709,4.79845773,351.51868606999994,77.1057,0,18459.36707845,,18459.36707845
2009/04,3842.30375985,7872.26287445,691.30302909,8563.56590354,2187.86997206,5108.47985087,290.61990748,5.58501124,0,45.35251469,56.2537223,183.53377909,0,43.513882,5.2931373,339.53204661999996,50.0884,0,20382.45976586,,20382.45976586
2009/03,4275.42480123,9207.67765692,859.63875743,10067.31641435,2387.31791989,7143.43751081,241.0035859,7.070960189999999,0,43.30523636,83.86953758,204.20837432,0,43.83565442,4.50395011,386.79371298,62.2419,0,24563.53581849,,24563.53581849
2009/02,4713.761398,9795.85664,984.27129244,10780.12793244,2604.70571097,8137.11047385,259.19577688,8.13014727,0,34.81738945,87.53671746,231.93915697,0,56.17215625,5.7386924299999995,424.33425983,104.9236,0,27024.15920315,,27024.15920315
2009/01,5851.44207725,10941.38301227,1053.64463403,11995.027646300001,2906.15624749,10504.57695676,402.52543461,5.82214482,0,33.36971272,106.8762241,271.30759165,0,59.80263314,1.5701135,478.74841993,78.1957,0,32216.67247933,,32216.67247933
2008/12,5814.67977061,9288.26139683,1120.6182194,10408.879616229999,2025.69281893,10406.76033146,264.84109474,6.2318839100000005,0,32.89224249,126.63897241999999,242.78960916,0,56.31289386,4.08023202,468.94583386,260.7035,0,29650.50297622,,29650.50297622
2008/11,5068.71170373,8024.93645978,987.00032896,9011.93678874,1409.97001624,9793.58106786,312.99296085,5.41854078,0,35.221501790000005,75.27130681,252.28039067999998,0,60.00195925,4.80272733,432.99642664,59.8231,0,26090.01205104,,26090.01205104
2008/10,4708.36329901,7334.76379784,712.98560534,8047.74940318,1082.47462999,7797.18884406,507.25883831,4.264398310000001,0,42.58264736,40.20555333,284.88936618,0,55.95446949,5.65340962,433.54984428999995,46.7264,0,22623.31119825,,22623.31119825
2008/09,4050.01560625,6963.21536677,483.58285866,7446.7982254300005,1339.21637327,7401.38560173,754.46991526,1.33134844,0,28.65839866,17.1392705,389.20183097,0,46.80263231,2.36381693,485.49729781,87.7329,0,21565.11590731,,21565.11590731
2008/08,4305.73542727,7527.55486975,607.42662841,8134.98149816,1125.16784809,5983.58444492,903.98971994,0.26743398,0,26.92386579,18.06253365,686.6325595799999,0,35.65828706,2.66409408,770.2087741400001,83.4557,0,21307.12342064,,21307.12342064
2008/07,5025.80427576,8373.28911393,789.38300581,9162.67211974,2069.67323028,7895.61932437,652.14929788,0.32453471,0,23.41944485,31.09221496,424.41203858,0,36.24373413,2.60538652,518.0973537499999,96.7747,0,25420.79036664,,25420.79036664
2008/06,4307.13444331,6876.19614209,633.08689138,7509.283033469999,940.08964265,5634.24998209,446.87832284,0.33780970000000005,0,16.53612466,18.58036833,306.55005745,0,21.410345969999998,2.49935721,365.91406331999997,29.5348,0,19233.08427484,,19233.08427484
2008/05,4484.86991986,6338.05416794,596.48253881,6934.53670675,930.6429812,6233.24911828,289.94275869,0.36910024,0,16.16800874,34.16665961,326.30194845,0,41.14339406,2.27360669,420.42271779000004,53.4226,0,19347.08675547,,19347.08675547
2008/04,4282.59932624,5027.93862903,396.68088724,5424.61951627,1042.16523908,7201.93991113,184.1348865,0.35320883999999997,0,9.882303799999999,41.936620229999996,329.19029928000003,0,40.37275456,2.50777376,424.24296047,75.2638,0,18634.96567407,,18634.96567407
2008/03,4830.74633997,5216.41063091,421.57681677,5637.98744768,1283.57058898,7664.42840893,136.72072576,0.31686609,0,7.72938717,36.97789665,324.88406095,0,42.01301781,1.90180818,413.82303685,75.0367,0,20042.31321469,,20042.31321469
2008/02,4471.37145849,5200.58221588,282.68759312,5483.269809,1798.9812952,8052.37031939,238.68971448,0.1682058,0,5.411010119999999,49.921622930000005,194.65780893,0,36.3760739,1.56980612,288.10452779999997,41.6385,0,20374.42559378,,20374.42559378
2008/01,4940.55009817,5879.32315012,404.76219638,6284.0853465,2382.24880133,9496.12355488,187.97593286,0.16979765,0,3.17646336,44.00784418999999,277.51051882,0,33.80780387,1.8957017600000001,360.56812964999995,58.4535,0,23710.00528837,,23710.00528837
2007/12,4685.06123958,5517.73251747,351.89647944,5869.62899691,1897.51060394,8021.02317324,128.83254166,0.14108079,0,1.99391429,49.201886189999996,223.2881116,0,37.124694760000004,3.12173205,314.87141968,47.2545,0,20964.18249487,,20964.18249487
2007/11,4583.69748072,5104.93634564,297.75986439,5402.69621003,1454.72072912,6476.74534379,140.26038,0.13759179,0,2.3040189,32.2835768,246.81858862,0,32.93045309,1.6084446600000002,316.08267386,79.1031,0,18453.30598869,,18453.30598869
2007/10,4335.79813281,4826.16628598,351.0238551,5177.19014108,1326.81053753,5988.52733815,155.11361477,0.15392501,0,2.1615384399999997,18.03416996,322.62677893,0,32.50105359,2.0087438,377.48620973,70.361,0,17431.28695158,,17431.28695158
2007/09,4201.84215047,4613.1340859,275.26526208,4888.39934798,926.28347822,4326.7183298,335.36487402,0.09800230000000001,0,1.07028425,19.3548549,517.59234281,0,12.16411829,1.84334159,552.1229441400001,60.4143,0,15291.14540514,,15291.14540514
2007/08,4967.94129895,5484.56468432,391.43243437,5875.99711869,1374.29840741,5244.62798191,510.34487292,0.12330101,0,1.4590603,23.42627997,540.95597986,0,4.75578315,2.15066274,572.87106703,57.0701,0,18603.15084915,,18603.15084915
2007/07,4588.45785638,5453.21878569,317.40383695,5770.62262264,1110.12702375,5405.07074813,270.13399035,0.11890790000000001,0,1.21061968,11.51027245,311.1247286,0,4.85365937,2.20573237,331.02392037,59.8265,0,17535.26259461,,17535.26259461
2007/06,4067.74630117,4687.10491315,283.07598555,4970.1808987,1371.94920626,5443.5144315,169.91897485,0.14282327,0,1.28376178,13.630055500000001,284.77764015,0,24.94504514,2.1899245300000003,326.96925037,54.8247,0,16405.10383495,,16405.10383495
2007/05,4315.49802309,4455.67538972,277.72426051,4733.39965023,1658.96910058,4980.64872317,115.94352797,0.14341141999999998,0,1.4842016,25.87599901,265.8151588,0,24.339810550000003,2.20167287,319.86025425,50.3579,0,16174.67720067,,16174.67720067
2007/04,4475.11883901,4350.81651797,272.74747557,4623.5639935399995,1324.71449611,5350.28915179,78.76425461,0.13129695,0,1.28886371,26.77199177,201.84166553,0,22.779881919999998,2.11090608,254.92460596,72.7284,0,16180.10372799,,16180.10372799
2007/03,4604.25909169,4667.04184349,230.6604829,4897.70232639,2354.56094765,6238.38791842,131.68567355,0.12668867,0,0.95620087,32.010456479999995,171.26807520999998,0,25.245961349999998,1.3931548599999999,231.00053744000002,47.2913,0,18504.88774793,,18504.88774793
2007/02,4055.14925451,4225.3238272,205.93028992,4431.25411712,2038.2896424,5331.33843495,121.1285569,0.13062727000000002,0,0.7988019799999999,22.17518446,123.38911793999999,0,16.69050389,1.12366667,164.30790220999998,20.9153,0,16162.38317012,,16162.38317012
2007/01,4945.95222122,5388.21867131,341.13865125,5729.35732256,2748.33093872,6089.73548125,126.07824848,0.15954774,0,0.62000521,28.78719568,152.00572112,0,21.78268822,1.80553879,205.16069675999998,22.0831,0,19866.69801873,,19866.69801873
2006/12,4482.76473941,4499.448413809998,269.59643331,4769.044847119998,2821.13029065,6110.645680360004,142.53296497999997,0.08104519,0,0.49978075000000005,30.297646260000008,150.64335863999995,0,19.44615977,67.05674239999999,268.02473301,0,0,18594.14325553,,18594.14325553
2006/11,4253.276280620001,3957.94061185,211.37547262999996,4169.31608448,2408.89120615,5189.015262689999,124.00814567999998,0.12536388,0,0.5445996,31.198479120000002,151.85947846999997,0,19.58761798,73.17139433999999,276.48693339,0,0,16420.99391301,,16420.99391301
2006/10,4629.738783770001,3793.6953198599995,179.28073272999998,3972.9760525899997,914.0797563199998,3693.9478946599993,249.18983189,0.038903759999999996,0,0.62453964,13.77226775,126.62458011999999,0,13.060828349999998,18.875467330000003,172.99658695,0,0,13632.928906179997,,13632.928906179997
2006/09,4365.361246758599,3707.9399380323302,212.74378566382998,3920.68372369616,869.84698807588,4377.636182317349,260.42983289672003,0,0,0.30020669732,9.94256087874,219.85572153219016,0,7.747837113349999,55.21087856722,293.0572047888201,0,0,14087.01517853353,,14087.01517853353
2006/08,4783.38653420818,4040.5736904242203,298.04935078208,4338.6230412063005,1229.4523682883598,4866.16966718927,439.94821856945,0,0,0.29470394254999993,7.723785452369998,580.9810474752201,0,6.988244561170001,33.88007739403,629.8678588253401,0,0,16287.447688286898,,16287.447688286898
2006/07,4729.594390740251,3804.457419982672,264.59700933144,4069.054429314112,759.7960654882897,3753.98194069118,351.00257435633995,0,0,0.11580328514999998,7.135394257139999,533.1600595001399,0,6.308308478270001,36.829439049339996,583.5490045700399,0,0,14246.978405160215,,14246.978405160215
2006/06,4474.05301657347,3488.76654184383,233.98297395075002,3722.74951579458,925.6032105656599,3909.3814322356193,233.61822655653998,0,0,0.14970854808000003,6.84358333516,325.98538663568996,0,6.9766115325800016,35.16709800601,375.1223880575199,0,0,13640.52778978339,,13640.52778978339
2006/05,4701.946819171831,4179.7154332684695,220.12624543165998,4399.84167870013,879.13645147257,4618.76632137176,149.51129319352,0,0,0.12298249342,9.29306490945,225.57976216679995,0,8.40155529537,39.43697342275,282.83433828779,0,0,15032.036902197598,,15032.036902197598
2006/04,4296.66209479367,4044.5225544965597,252.12546046574,4296.648014962299,1302.6800338750797,5507.0915359810115,112.82019389255998,0,0,0.12365230951999999,15.361087090699998,101.11033255437997,0,8.41750667825,16.097372245080003,141.10995087792998,0,0,15657.011824382551,,15657.011824382551
2006/03,4221.43051388141,4476.450337504982,251.27933694618002,4727.729674451161,1789.7824772599001,6734.560269906509,100.22628265920001,0,0,0.14515133239,17.263176048160002,75.23235800608,0,8.37505431572,18.590673362580002,119.60641306493,0,0,17693.33563122311,,17693.33563122311
2006/02,4364.7075942334395,4591.926604585052,181.64587050583998,4773.572475090892,1577.5581616917905,5317.238985022878,97.13396252851003,0,0,0.09599922873000001,12.811210391449999,59.95298765991001,0,7.770983228679999,12.18232507895,92.81350558772002,0,0,16223.024684155227,,16223.024684155227
2006/01,4886.83965505991,5103.823016330059,255.26025170832,5359.083268038378,2475.3537980445,4679.82052241892,120.65253323002999,0,0,0.0754662609,11.303769970640001,56.20250197986001,0,8.202248560909998,12.118988404900001,87.90297517721001,0,0,17609.652751968948,,17609.652751968948
2005/12,4764.98515173894,5043.86071434627,233.36504018468003,5277.225754530949,2009.1526039356797,5996.498347904324,96.56408562877,0,0,0.03214784388,18.00817229479,145.56535420799,0,6.9448013918200004,13.605898633389998,184.15637437186996,0,0,18328.58231811053,,18328.58231811053
2005/11,4435.143917436591,4630.533805375611,214.93883993738004,4845.4726453129915,1205.6706934727304,4607.68398121856,95.73999255602001,0,0,0.02951812306,6.8118530339699985,136.82538943622998,0,7.585837372830001,13.64440142901,164.89699939509995,0,0,15354.608229391994,,15354.608229391994
2005/10,4734.263325562049,4545.915403895499,221.40078784318,4767.31619173868,684.5081892783201,3236.2936092754694,144.19682691670002,0,0,0.02780716551,4.50764367642,173.00259143870997,0,7.147754240069999,32.16874064345,216.85453716415995,0,0,13783.432679935377,,13783.432679935377
2005/09,4224.73986324056,4461.218866116381,240.12948144485,4701.348347561231,968.6991527080602,3394.08398364239,138.83472941528,0,0,0.02609664818,4.15677508075,193.97705449286997,0,6.14512119529,48.885423161940004,253.19047057903,0,0,13680.896547146553,,13680.896547146553
2005/08,4901.929181472021,4788.03170374416,281.89865287959,5069.93035662375,609.42190632291,3172.31206897057,236.55683198798,0,0,0.02384253922,4.22304747636,206.09245506712,0,5.47415160378,31.421947213670006,247.23544390015,0,0,14237.385789277381,,14237.385789277381
2005/07,4405.82804646614,4875.357140449261,253.84769104659,5129.204831495851,965.2548005542001,3421.04874905448,172.31393393747004,0,0,0.02044303239,2.05716519547,162.18849846834001,0,5.292798342549999,27.50817552415,197.0670805629,0,0,14290.717442071042,,14290.717442071042
2005/06,4400.28030176722,4477.1058205584695,258.37783990088,4735.483660459349,809.1718378780199,2823.79636255752,158.1001087188,0,0,0.02288385371,2.25058063245,113.37778163088998,0,5.5427290321700005,22.399884179609998,143.59385932882998,0,0,13070.42613070974,,13070.42613070974
2005/05,4986.546253026079,4349.304729228311,261.2746141234,4610.579343351711,960.00788847232,2012.39184602411,184.51962867686998,0,0,0.024599338370000005,2.94224698996,93.07442532657998,0,5.60289294512,14.61886504206,116.26302964208999,0,0,12870.30798919318,,12870.30798919318
2005/04,4754.24779396983,4022.89096908017,252.16086649206997,4275.05183557224,1213.1745808716198,2127.351857506361,124.18042767686,0,0,0.02480756049,4.99143016366,80.73380604739,0,6.373181455059999,8.079247033160001,100.20247225976001,0,0,12594.20896785667,,12594.20896785667
2005/03,4768.13733282872,3962.29554191854,232.40714764247002,4194.70268956101,2037.9673864920394,3767.68809294206,71.46170584958,0,0,0.029670538410000002,7.35800284862,63.89616121660002,0,7.80680089496,11.056685940860001,90.14732143945002,0,0,14930.104529112861,,14930.104529112861
2005/02,4189.633750565509,4137.79219159625,168.48270265211002,4306.2748942483595,1793.22617973661,3020.463025719401,103.19397716299001,0,0,0.00276318455,5.61342153218,59.34599894960999,0,6.49169236655,8.8311359673,80.28501200019,0,0,13493.076839433059,,13493.076839433059
2005/01,4321.586996909669,4694.023733657179,193.62846710272999,4887.652200759909,2111.86992896552,4456.9336950447005,101.88431781144,0,0,0.0025870073900000003,3.1929668376299998,87.47336671925001,0,7.005739511140002,14.18924256393,111.86390263934001,0,0,15991.791042130579,,15991.791042130579
2004/12,4654.24765484662,4860.825398210791,195.55624752239,5056.38164573318,1473.0955458063504,3598.8798713453602,135.51556509963,0,0,0.00208934288,1.7173670646299999,113.52733167538003,0,6.6010471604899985,34.46500327584999,156.31283851923,0,0,15074.433121350372,,15074.433121350372
2004/11,4205.92165715479,4369.547670538799,155.85379656226,4525.401467101059,1568.8395269186099,3036.3371944199484,115.80206444931002,0,0,0.00208060209,1.02659304895,123.73733881899,0,6.233097525139999,21.39335201073,152.3924620059,0,0,13604.694372049618,,13604.694372049618
2004/10,4053.2442048539497,4467.31530328704,172.521324227,4639.83662751404,1152.80702043118,2893.4292100159196,125.05917515763002,0,0,0.0027277383500000003,1.04857696613,118.65535844845998,0,6.89442947709,14.54410544936,141.14519807938998,0,0,13005.52143605211,,13005.52143605211
2004/09,4309.63961031398,4013.31708602204,242.23704260879,4255.55412863083,977.31026776231,2422.9648385381806,223.68217711667,0,0,0.0006653690099999999,0.7739496128400001,156.74656165803998,0,5.293944628900001,31.160654983669996,193.97577625245998,0,0,12383.12679861443,,12383.12679861443
2004/08,4848.51176548683,4358.52911844361,275.83264724768,4634.36176569129,969.67386557649,2445.0715596114796,268.19632155764,0,0,0,0.39581809031,215.32510972279997,0,4.782306715420001,30.694282197359993,251.19751672588998,0,0,13417.012794649618,,13417.012794649618
2004/07,4385.050421987181,4169.10939551203,239.55845838342,4408.667853895449,938.9274775058094,2961.6052493397206,244.34256614515,0,0,0,0.8214467783999999,227.6075008815899,0,5.92493132861,34.934595205019995,269.2884741936199,0,0,13207.88204306693,,13207.88204306693
2004/06,4045.68107906422,3726.839665430279,262.9356441318,3989.775309562079,1057.9182072811598,2793.5226482634407,155.3604348593,0,0,0,0.40589689897,106.84704726848994,0,6.300766395109999,6.914785246850001,120.46849580941996,0,0,12162.72617483962,,12162.72617483962
2004/05,3960.614626209481,3738.8730629314414,271.33180593751,4010.2048688689515,1041.1653486864097,2904.10546662613,87.99817572626,0,0,0,0.8801986546399999,103.58641796883995,0,6.64931070069,15.37894112961,126.49486845377996,0,0,12130.58335457101,,12130.58335457101
2004/04,3673.13089344563,3651.419791825779,234.53230913328,3885.952100959059,1107.9408171195603,3139.1209492307007,70.50100956551,0,0,0,1.1554057054,67.73143514136,0,6.737121489260001,27.832578323809997,103.45654065982998,0,0,11980.102310980292,,11980.102310980292
2004/03,3877.8230906850404,3957.7154975994304,211.47958978567,4169.1950873851,1445.5468861692602,3726.7491871840593,68.0944778245,0,0,0,1.64914700536,73.77035920314002,0,7.43097062326,38.67606339578,121.52654022754002,0,0,13408.9352694755,,13408.9352694755
2004/02,3552.1747727946904,3821.68198826206,219.07069978596002,4040.75268804802,1351.4554861245397,3767.6015201345303,59.45577747027001,0,0,0,0.80852772332,81.34689575228997,0,6.557443589259999,41.75747393712,130.47034100198996,0,0,12901.91058557404,,12901.91058557404
2004/01,3889.7178340422306,4107.335063463901,256.36502257571,4363.700086039611,1347.2865882335502,3310.4902666560797,98.42687163446,0,0,0,0.48416542164000004,88.39071227370005,0,6.13575157923,40.083203588669996,135.09383286324,0,0,13144.71547946917,,13144.71547946917
2003/12,4407.86866091142,4252.439650552751,272.21139172298,4524.651042275731,1630.4903595660205,2904.1898565834913,94.85931946133,0,0,0,0.73004449196,113.17258362544999,0,5.10274510978,37.41489408697,156.42026731416,0,0,13718.479506112151,,13718.479506112151
2003/11,4283.634280207141,3907.6092397781304,280.81348295157,4188.422722729701,1433.2827784328,2081.1351124301805,112.43922446303,0,0,0,0.29134973608,95.26359162892003,0,4.770607850779999,14.660389756719999,114.98593897250001,0,0,12213.900057235353,,12213.900057235353
2003/10,4469.65667734002,3881.1999046347705,247.07343968043998,4128.27334431521,1507.1152234664905,1741.2495763451495,199.38174167846003,0,0,0,0.24174424912000003,110.55175668796,0,4.62391936327,8.18583740631,123.60325770665999,0,0,12169.27982085199,,12169.27982085199
2003/09,3911.2578996111392,3657.4762442990095,246.90761313141996,3904.3838574304295,1161.97153547821,1810.0905389892903,214.45291158305,0,0,0,0.08865270747000001,193.52153058705,0,3.3380173859999998,29.634648964169997,226.58284964469,0,0,11228.739592736809,,11228.739592736809
2003/08,4327.520020608979,3978.518548891389,270.63430292759,4249.152851818979,639.1224328226899,1954.4797199772102,215.85814467470001,0,0,0,0.07937707823000001,143.37106364799996,0,3.5381522069700004,38.27879131488,185.26738424808,0,0,11571.40055415064,,11571.40055415064
2003/07,4449.82730749531,3983.6445611809095,250.63028701687,4234.27484819778,708.5570782946203,1850.8922048080497,223.08388541901996,0,0,0,0.053715561970000006,104.19794233447001,0,3.84133737119,33.3037796911,141.39677495873002,0,0,11608.03209917351,,11608.03209917351
2003/06,3596.92909783021,3973.6707245750385,274.94270371157,4248.613428286609,895.2061860830796,2236.40080120293,195.54564876286,0,0,0,0.052836146169999994,147.10531972479,0,4.408698794420001,26.34047698407,177.90733164945,0,0,11350.602493815139,,11350.602493815139
2003/05,3497.38585418756,3718.6567673288805,295.00527106666004,4013.6620383955405,1224.9742856032601,2597.58044943478,121.73686580593,0,0,0,0.06858746064,161.85560796486004,0,4.76289459834,24.65944989928,191.34653992312005,0,0,11646.686033350192,,11646.686033350192
2003/04,3831.9406577549194,3555.89113738556,298.61196070148,3854.5030980870397,1031.5506407608202,2574.04275673222,107.33681743498,0,0,0,0.11418413145,106.69276209467998,0,3.4982350205799997,15.724865787250002,126.03004703395999,0,0,11525.40401780394,,11525.40401780394
2003/03,4486.483611143361,3702.03915895238,291.23791739499995,3993.27707634738,1368.5284363869202,2718.6149144076494,117.38054188058999,0,0,0,0.15608662651,80.93455727381999,0,2.5421150300999997,13.61892773392,97.25168666434998,0,0,12781.536266830248,,12781.536266830248
2003/02,3639.46041125077,3722.5040315281694,194.22965510658,3916.7336866347496,1479.28994694609,2894.9622198397806,122.89230513794999,0,0,0,0.11981916261999999,70.50731231606,0,1.98869734539,8.733082230010002,81.34891105407999,0,0,12134.68748086342,,12134.68748086342
2003/01,4550.05540403089,4212.794504339671,300.05520145176,4512.849705791431,1436.82585553809,2956.167805939029,135.70028429635,0,0,0,0.16764049822000002,73.03973532251,0,1.6821680176199998,7.52789668492,82.41744052327,0,0,13674.01649611906,,13674.01649611906
2002/12,4195.65174122854,4314.87681009179,281.32057280274,4596.197382894529,1133.7226994645698,2851.5795989310404,159.59568609721998,0,0,0,0,30.62173671251999,0,0,0,30.62173671251999,0,0,12967.368845328421,,12967.368845328421
2002/11,3547.9280314721896,4062.76127781446,247.25464077294,4310.0159185874,1121.7778125792297,2656.9797639793705,105.25208629683,0,0,0,0,30.81697011028,0,0,0,30.81697011028,0,0,11772.7705830253,,11772.7705830253
2002/10,3827.701378123979,3831.764505380899,261.48869932569,4093.2532047065893,626.42503971959,2199.65655957358,105.32983258569999,0,0,0,0,36.30302136243,0,0,0,36.30302136243,0,0,10888.669036071868,,10888.669036071868
2002/09,3440.0994614707697,3778.8894422846906,190.214531994,3969.1039742786907,706.0326263943499,1865.7936917432605,176.16958261098,0,0,0,0,77.89100075414,0,0,0,77.89100075414,0,0,10235.090337252192,,10235.090337252192
2002/08,4127.18615259792,3931.45355417242,306.75990565907995,4238.2134598315,512.89274778755,1810.52979953483,190.4657279918,0,0,0,0,81.69447940863999,0,0,0,81.69447940863999,0,0,10960.982367152239,,10960.982367152239
2002/07,3993.8402683704808,4095.6882671258086,309.88527718496005,4405.573544310769,675.4636588564102,2041.48582077565,224.99790727155,0,0,0,0,67.30347163536,0,0,0,67.30347163536,0,0,11408.664671220218,,11408.664671220218
2002/06,3853.602101230599,3798.3682248513696,237.91676499530996,4036.2849898466798,625.36867060318,1657.9369265146595,169.54547268277003,0,0,0,0,83.76104520980999,0,0,0,83.76104520980999,0,0,10426.4992060877,,10426.4992060877
2002/05,3893.2433617598494,3572.7930335592287,234.17163528478,3806.964668844009,1198.8789092264599,1456.4824665350798,151.67159183245,0,0,0,0,63.76857080619001,0,0,0,63.76857080619001,0,0,10571.009569004038,,10571.009569004038
2002/04,3353.0203911701497,3751.8456993575,211.75773587951997,3963.60343523702,1359.5565177497203,1451.90448195412,106.71227242764,0,0,0,0,35.8037455114,0,0,0,35.8037455114,0,0,10270.60084405005,,10270.60084405005
2002/03,3849.10094847412,3657.797317620271,174.10580442373,3831.903122044001,1308.1153162674302,1816.8062496385608,144.0643449193,0,0,0,0,20.27760103607,0,0,0,20.27760103607,0,0,10970.267582379482,,10970.267582379482
2002/02,3531.4633827753805,3281.00811068787,201.63238422434998,3482.64049491222,1126.9456756902202,1701.0018787770398,110.15809954219999,0,0,0,0,37.87844796905,0,0,0,37.87844796905,0,0,9990.087979666108,,9990.087979666108
2002/01,3743.8918022660596,3887.7382305926008,312.73655275535003,4200.4747833479505,1555.3051205579802,2223.49337921263,84.79664446121,0,0,0,0,64.17330705424,0,0,0,64.17330705424,0,0,11872.13503690007,,11872.13503690007
